Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,38.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,63.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,138.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,241.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,244.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,129.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Todas las edades,1.36
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,3.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,6.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,10.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,29.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,18.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,76.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,130.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,236.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,334.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,363.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,153.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Todas las edades,864.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,2.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,6.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,8.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,11.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,29.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,39.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,87.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,142.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,224.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,207.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,106.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,Todas las edades,827.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,Menores de 1 año,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 1 a 4 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 10 a 14 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 20 a 24 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 25 a 29 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 30 a 34 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 35 a 39 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 45 a 49 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 50 a 54 años,2.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 55 a 59 años,9.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 60 a 64 años,12.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 65 a 69 años,29.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 70 a 74 años,38.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 75 a 79 años,72.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 80 a 84 años,125.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 85 a 89 años,216.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 90 a 94 años,216.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Municipio mayor de 100.000 habitantes,De 95 años y más,104.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,Todas las edades,2.802
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,Menores de 1 año,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 1 a 4 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 5 a 9 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 10 a 14 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 15 a 19 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 20 a 24 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 25 a 29 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 30 a 34 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 35 a 39 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 40 a 44 años,3.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 45 a 49 años,5.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 50 a 54 años,7.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 55 a 59 años,14.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 60 a 64 años,39.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 65 a 69 años,50.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 70 a 74 años,101.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 75 a 79 años,206.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 80 a 84 años,393.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 85 a 89 años,637.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 90 a 94 años,837.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Capital,De 95 años y más,508.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,Todas las edades,23.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,Menores de 1 año,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 1 a 4 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 5 a 9 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 10 a 14 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 15 a 19 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 20 a 24 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 25 a 29 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 30 a 34 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 35 a 39 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 40 a 44 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 45 a 49 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 50 a 54 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 55 a 59 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 60 a 64 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 65 a 69 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 70 a 74 años,6.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 75 a 79 años,4.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 80 a 84 años,4.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 85 a 89 años,5.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 90 a 94 años,3.0
077-080 XIV.Enfermedades del sistema genitourinario,Ambos sexos,Extranjeros,De 95 años y más,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,Todas las edades,4.036
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,Menores de 1 año,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 1 a 4 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 5 a 9 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 10 a 14 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 15 a 19 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 20 a 24 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 25 a 29 años,2.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 30 a 34 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 35 a 39 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 40 a 44 años,5.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 45 a 49 años,8.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 50 a 54 años,18.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 55 a 59 años,44.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 60 a 64 años,85.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 65 a 69 años,107.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 70 a 74 años,236.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 75 a 79 años,424.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 80 a 84 años,716.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 85 a 89 años,983.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 90 a 94 años,959.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Total,De 95 años y más,446.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Municipio menor o igual a 10.000 habitantes,Todas las edades,1.041
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,425.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,602.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,370.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Municipio mayor de 100.000 habitantes,Todas las edades,372.0
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Capital,Todas las edades,1.214
077-080 XIV.Enfermedades del sistema genitourinario,Hombres,Extranjeros,Todas las edades,12.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,Todas las edades,5.056
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,Menores de 1 año,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 1 a 4 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 5 a 9 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 10 a 14 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 15 a 19 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 20 a 24 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 25 a 29 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 30 a 34 años,0.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 35 a 39 años,3.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 40 a 44 años,1.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 45 a 49 años,6.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 50 a 54 años,13.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 55 a 59 años,17.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 60 a 64 años,40.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 65 a 69 años,80.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 70 a 74 años,162.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 75 a 79 años,317.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 80 a 84 años,647.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 85 a 89 años,1.229
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 90 a 94 años,1.604
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Total,De 95 años y más,935.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio menor o igual a 10.000 habitantes,Todas las edades,1.275
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,475.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,758.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,494.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,Todas las edades,455.0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,Todas las edades,1.588
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,Todas las edades,11.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,Todas las edades,4.974
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,Menores de 1 año,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 1 a 4 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 5 a 9 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 10 a 14 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 15 a 19 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 20 a 24 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 25 a 29 años,3.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 30 a 34 años,1.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 35 a 39 años,2.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 40 a 44 años,5.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 45 a 49 años,10.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 50 a 54 años,20.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 55 a 59 años,40.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 60 a 64 años,78.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 65 a 69 años,122.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 70 a 74 años,230.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 75 a 79 años,414.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 80 a 84 años,735.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 85 a 89 años,1.157
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 90 a 94 años,1.364
077 Enfermedades del riñón y del uréter,Ambos sexos,Total,De 95 años y más,793.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,Todas las edades,1.297
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,1.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,1.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,5.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,7.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,10.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,24.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,54.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,101.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,168.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,305.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,383.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 95 años y más,238.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Todas las edades,516.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,3.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,2.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,5.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,6.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,14.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,25.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,32.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,79.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,125.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,142.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,83.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Todas las edades,749.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,1.0
077 Enfermedades del riñón y del uréter,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,0.0
