Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,3
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,4
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,8
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,6
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,34
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,58
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,120
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,185
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,235
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,103
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,3
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,4
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,14
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,21
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,36
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,70
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,132
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,136
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,73
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,Menores de 1 año,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 1 a 4 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 10 a 14 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,2
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,2
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,8
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,16
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,28
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,56
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,129
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,139
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Municipio mayor de 100.000 habitantes,De 95 años y más,73
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,Menores de 1 año,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 1 a 4 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 5 a 9 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 10 a 14 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 15 a 19 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 20 a 24 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 25 a 29 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 30 a 34 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 35 a 39 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 40 a 44 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 45 a 49 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 50 a 54 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 55 a 59 años,2
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 60 a 64 años,14
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 65 a 69 años,21
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 70 a 74 años,41
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 75 a 79 años,95
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 80 a 84 años,176
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 85 a 89 años,346
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 90 a 94 años,533
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Capital,De 95 años y más,357
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,Menores de 1 año,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 1 a 4 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 5 a 9 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 10 a 14 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 15 a 19 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 20 a 24 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 25 a 29 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 30 a 34 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 35 a 39 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 40 a 44 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 45 a 49 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 50 a 54 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 55 a 59 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 60 a 64 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 65 a 69 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 70 a 74 años,4
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 75 a 79 años,4
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 80 a 84 años,0
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 85 a 89 años,2
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 90 a 94 años,1
077-080 XIV.Enfermedades del sistema genitourinario,Mujeres,Extranjeros,De 95 años y más,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,7
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,6
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,7
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,6
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio menor o igual a 10.000 habitantes,De 95 años y más,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,7
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,9
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,9
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,12
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,Menores de 1 año,6
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 1 a 4 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 5 a 9 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 10 a 14 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 20 a 24 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 25 a 29 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 30 a 34 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 35 a 39 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 40 a 44 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 45 a 49 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 50 a 54 años,4
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 55 a 59 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 60 a 64 años,6
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 65 a 69 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 70 a 74 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 75 a 79 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 80 a 84 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 85 a 89 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 90 a 94 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Municipio mayor de 100.000 habitantes,De 95 años y más,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,Menores de 1 año,20
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 1 a 4 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 5 a 9 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 10 a 14 años,3
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 15 a 19 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 20 a 24 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 25 a 29 años,2
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 30 a 34 años,1
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 35 a 39 años,0
"083-085 XVII.Malformaciones congénitas, deformidades y anomalías cromosómicas",Hombres,Capital,De 40 a 44 años,2
